id,property_url,title,address,price,pricing_qualifier,listing_time,property_type,bedrooms,bathrooms,epc_rating,size,features,normalized_address,source,latitude,longitude,Unique Transaction Identifier,Price,Date of Transaction,Postal Code,Property Type,Old/New,Duration,PAON,SAON,Street,Locality,Town/City,District,County,PPD Category Type,Record Status,Date
,,,,,,,,,,,,,"FRYER CLOSE, nan, CHESHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.704030581,-0.614052629,{09266DDB-8A95-AF90-E063-4704A8C02087},555000.0,2023-09-04,HP5 1RD,S,N,F,6,,FRYER CLOSE,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-04
,,,,,,,,,,,,,"TEMPLE CLOSE, nan, BUCKINGHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,52.001104641,-0.986345162,{09266DDB-8A96-AF90-E063-4704A8C02087},585000.0,2023-07-25,MK18 1JB,D,N,F,4,,TEMPLE CLOSE,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-07-25
,,,,,,,,,,,,,"CHILTERN HILLS ROAD, nan, BEACONSFIELD, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.607410803958,-0.654043491135,{09266DDB-8A97-AF90-E063-4704A8C02087},2800000.0,2023-09-01,HP9 1PL,D,N,F,19,,CHILTERN HILLS ROAD,,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-01
,,,,,,,,,,,,,"THE LAWNS, BRILL, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.817115068,-0.810636186,{09266DDB-8A9A-AF90-E063-4704A8C02087},232500.0,2023-08-25,HP18 9SN,T,N,F,11,,THE LAWNS,BRILL,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-25
,,,,,,,,,,,,,"THE AVENUE, nan, PRINCES RISBOROUGH, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.724338856,-0.83222649,{09266DDB-8A9B-AF90-E063-4704A8C02087},500000.0,2023-09-01,HP27 0HL,S,N,F,6,,THE AVENUE,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-01
,,,,,,,,,,,,,"PINEWOOD GREEN, nan, IVER, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.546742949802,-0.528474337038,{09266DDB-8A9C-AF90-E063-4704A8C02087},730000.0,2023-08-31,SL0 0QH,S,N,F,108,,PINEWOOD GREEN,,IVER,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-31
,,,,,,,,,,,,,"DARLINGTON CLOSE, nan, AMERSHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.674435813239,-0.601404340913,{09266DDB-8A9D-AF90-E063-4704A8C02087},480000.0,2023-09-20,HP6 5AD,T,N,F,9,,DARLINGTON CLOSE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-20
,,,,,,,,,,,,,"BOIS MOOR ROAD, nan, CHESHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.704030581,-0.614052629,{09266DDB-8A9E-AF90-E063-4704A8C02087},370000.0,2023-09-11,HP5 1SS,S,N,F,134,,BOIS MOOR ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-11
,,,,,,,,,,,,,"BOWERDEAN ROAD, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.631281147532,-0.735480303326,{09266DDB-877A-AF90-E063-4704A8C02087},300000.0,2023-08-31,HP13 6AZ,S,N,F,58,,BOWERDEAN ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-31
,,,,,,,,,,,,,"WETHERED ROAD, nan, MARLOW, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.571878373,-0.776936322,{09266DDB-877B-AF90-E063-4704A8C02087},260000.0,2023-05-25,SL7 3TZ,F,N,L,TRINITY COURT,20,WETHERED ROAD,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-05-25
,,,,,,,,,,,,,"CHILTERN STREET, nan, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.808314095116,-0.806983322357,{09266DDB-877D-AF90-E063-4704A8C02087},290000.0,2023-09-04,HP21 8BW,T,N,F,52,,CHILTERN STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-04
,,,,,,,,,,,,,"WESTOVER ROAD, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.628767609,-0.749443809,{09266DDB-877E-AF90-E063-4704A8C02087},575000.0,2023-09-08,HP13 5HY,S,N,F,6,,WESTOVER ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-08
,,,,,,,,,,,,,"CHURCH STREET, nan, BUCKINGHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,52.001104641,-0.986345162,{09266DDB-8780-AF90-E063-4704A8C02087},225000.0,2023-05-17,MK18 1BY,T,N,F,4,,CHURCH STREET,,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-05-17
,,,,,,,,,,,,,"THAME ROAD, LONG CRENDON, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.76949528707,-0.991989594787,{09266DDB-8781-AF90-E063-4704A8C02087},608000.0,2023-10-12,HP18 9AS,D,N,F,7,,THAME ROAD,LONG CRENDON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-10-12
,,,,,,,,,,,,,"DASHWOOD AVENUE, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.633780398592,-0.774755117706,{09266DDB-8783-AF90-E063-4704A8C02087},330000.0,2023-06-09,HP12 3EB,S,N,F,144,,DASHWOOD AVENUE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-06-09
,,,,,,,,,,,,,"POMEROY CLOSE, nan, AMERSHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.676861473,-0.607622367,{09266DDB-8785-AF90-E063-4704A8C02087},750000.0,2023-09-06,HP7 9BW,S,N,F,42,,POMEROY CLOSE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-06
,,,,,,,,,,,,,"RAYNERS AVENUE, LOUDWATER, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.613085183026,-0.702419478972,{09266DDB-8787-AF90-E063-4704A8C02087},1245000.0,2023-08-18,HP10 9SZ,D,N,F,LITTLE MAGPIE,,RAYNERS AVENUE,LOUDWATER,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-18
,,,,,,,,,,,,,"NALDERS ROAD, nan, CHESHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.704030581,-0.614052629,{09266DDB-878B-AF90-E063-4704A8C02087},475000.0,2023-08-25,HP5 3DA,S,N,F,121,,NALDERS ROAD,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-25
,,,,,,,,,,,,,"LONG GROVE, SEER GREEN, BEACONSFIELD, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.613698491892,-0.610480807477,{09266DDB-878D-AF90-E063-4704A8C02087},1100000.0,2023-08-07,HP9 2YW,D,N,F,30,,LONG GROVE,SEER GREEN,BEACONSFIELD,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-07
,,,,,,,,,,,,,"CROWNFIELD, SAUNDERTON, PRINCES RISBOROUGH, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.686995013937,-0.829350008084,{09266DDB-878E-AF90-E063-4704A8C02087},760000.0,2023-03-29,HP27 9NR,D,N,F,10,,CROWNFIELD,SAUNDERTON,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-03-29
,,,,,,,,,,,,,"CLONMEL WAY, BURNHAM, SLOUGH, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.53720592,-0.65850821,{09266DDB-8791-AF90-E063-4704A8C02087},405500.0,2023-08-10,SL1 7DB,S,N,F,49,,CLONMEL WAY,BURNHAM,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-10
,,,,,,,,,,,,,"WHITE LION ROAD, nan, AMERSHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.672685009741,-0.591734997272,{09266DDB-8792-AF90-E063-4704A8C02087},910000.0,2023-09-04,HP7 9NQ,D,N,F,136,,WHITE LION ROAD,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-04
,,,,,,,,,,,,,"NICHOLAS GARDENS, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.633797648892,-0.731812187145,{09266DDB-8794-AF90-E063-4704A8C02087},357000.0,2023-09-01,HP13 6JG,S,N,F,74,,NICHOLAS GARDENS,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-01
,,,,,,,,,,,,,"CHAPMANS CRESCENT, nan, CHESHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.713361667891,-0.622035294609,{09266DDB-8796-AF90-E063-4704A8C02087},610000.0,2023-08-25,HP5 2QU,S,N,F,20,,CHAPMANS CRESCENT,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-25
,,,,,,,,,,,,,"BEEL CLOSE, nan, AMERSHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.676861473,-0.607622367,{09266DDB-8798-AF90-E063-4704A8C02087},640000.0,2023-05-26,HP7 9NS,D,N,F,37,,BEEL CLOSE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-05-26
,,,,,,,,,,,,,"BUNBY ROAD, STOKE POGES, SLOUGH, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.547719392,-0.585193505,{09266DDB-8799-AF90-E063-4704A8C02087},904000.0,2023-08-30,SL2 4BP,D,N,F,18,,BUNBY ROAD,STOKE POGES,SLOUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-30
,,,,,,,,,,,,,"HIGH STREET, nan, AMERSHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.676861473,-0.607622367,{09266DDB-879A-AF90-E063-4704A8C02087},575000.0,2023-09-26,HP7 0DY,T,N,F,129,,HIGH STREET,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-26
,,,,,,,,,,,,,"VICTORIA STREET, nan, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.816144398174,-0.79770755447,{09266DDB-879B-AF90-E063-4704A8C02087},280000.0,2023-08-02,HP20 1NA,T,N,F,18,,VICTORIA STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-02
,,,,,,,,,,,,,"WHINNEYS ROAD, LOUDWATER, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.610747126266,-0.698995951336,{09266DDB-8AA0-AF90-E063-4704A8C02087},602000.0,2023-08-24,HP10 9RJ,D,N,F,1,,WHINNEYS ROAD,LOUDWATER,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-24
,,,,,,,,,,,,,"ORCHARD DRIVE, WOOBURN GREEN, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.579365983572,-0.693302028071,{09266DDB-8AA1-AF90-E063-4704A8C02087},430000.0,2023-08-31,HP10 0QN,S,N,F,30,,ORCHARD DRIVE,WOOBURN GREEN,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-31
,,,,,,,,,,,,,"DUNSMORE RIDE, nan, PRINCES RISBOROUGH, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.724338856,-0.83222649,{09266DDB-8AA2-AF90-E063-4704A8C02087},525000.0,2023-08-25,HP27 9JT,S,N,F,15,,DUNSMORE RIDE,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-25
,,,,,,,,,,,,,"JASMINE CRESCENT, nan, PRINCES RISBOROUGH, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.723044715226,-0.832184708656,{09266DDB-8AA3-AF90-E063-4704A8C02087},285000.0,2023-06-12,HP27 0AQ,S,N,F,28,,JASMINE CRESCENT,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-06-12
,,,,,,,,,,,,,"HUGHENDEN ROAD, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.634620584283,-0.751734986843,{09266DDB-8AA4-AF90-E063-4704A8C02087},640000.0,2023-08-11,HP13 5PE,S,N,F,260,,HUGHENDEN ROAD,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-11
,,,,,,,,,,,,,"ARDENHAM STREET, nan, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.820505384177,-0.819065229613,{09266DDB-8AA5-AF90-E063-4704A8C02087},265000.0,2023-04-28,HP19 8AH,F,N,L,9,,ARDENHAM STREET,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-04-28
,,,,,,,,,,,,,"CHILTERN ROAD, WINGRAVE, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.866481344411,-0.748256262956,{09266DDB-8AA6-AF90-E063-4704A8C02087},436500.0,2023-08-25,HP22 4QQ,S,N,F,29,,CHILTERN ROAD,WINGRAVE,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-25
,,,,,,,,,,,,,"TOWER STREET, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.628767609,-0.749443809,{09266DDB-8AA8-AF90-E063-4704A8C02087},375000.0,2023-01-06,HP13 5AX,S,N,F,16,,TOWER STREET,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-01-06
,,,,,,,,,,,,,"HONOR END LANE, PRESTWOOD, GREAT MISSENDEN, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.700023,-0.744711,{09266DDB-8AA9-AF90-E063-4704A8C02087},587500.0,2023-08-25,HP16 9QY,D,N,F,GREENLANDS COTTAGE,,HONOR END LANE,PRESTWOOD,GREAT MISSENDEN,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-25
,,,,,,,,,,,,,"RIVERSIDE, WOOBURN MOOR, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.592243206628,-0.678645031897,{09266DDB-879C-AF90-E063-4704A8C02087},767500.0,2023-08-11,HP10 0ND,S,N,F,6,,RIVERSIDE,WOOBURN MOOR,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-11
,,,,,,,,,,,,,"BELL CLOSE, nan, PRINCES RISBOROUGH, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.724338856,-0.83222649,{09266DDB-879D-AF90-E063-4704A8C02087},507000.0,2023-09-26,HP27 0DB,S,N,F,2,,BELL CLOSE,,PRINCES RISBOROUGH,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-26
,,,,,,,,,,,,,"SEYMOUR ROAD, nan, CHALFONT ST GILES, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.631874787,-0.570278757,{09266DDB-879E-AF90-E063-4704A8C02087},240000.0,2023-08-16,HP8 4RA,F,N,L,15,,SEYMOUR ROAD,,CHALFONT ST GILES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-16
,,,,,,,,,,,,,"STATION ROAD, QUAINTON, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.86625,-0.92711,{09266DDB-879F-AF90-E063-4704A8C02087},310000.0,2023-09-08,HP22 4BX,S,N,F,97,,STATION ROAD,QUAINTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-08
,,,,,,,,,,,,,"GREENWAY, nan, CHESHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.704030581,-0.614052629,{09266DDB-87A0-AF90-E063-4704A8C02087},480000.0,2023-08-18,HP5 2BW,D,N,F,16,,GREENWAY,,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-18
,,,,,,,,,,,,,"OXFORD ROAD, DENHAM, UXBRIDGE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.5508332,-0.4855685,{09266DDB-87A2-AF90-E063-4704A8C02087},600000.0,2023-05-30,UB9 4DS,S,N,F,FAIRVIEW,,OXFORD ROAD,DENHAM,UXBRIDGE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-05-30
,,,,,,,,,,,,,"CHURCH ROAD, STOKE HAMMOND, MILTON KEYNES, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.958085256922,-0.720860493856,{09266DDB-87A3-AF90-E063-4704A8C02087},790000.0,2023-08-18,MK17 9BP,D,N,F,PENNHURST,,CHURCH ROAD,STOKE HAMMOND,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-18
,,,,,,,,,,,,,"BUCKINGHAM ROAD, SINGLEBOROUGH, MILTON KEYNES, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,52.043032997,-0.754041654,{09266DDB-87A5-AF90-E063-4704A8C02087},1500000.0,2023-09-01,MK17 0RB,D,N,F,SINGLEBOROUGH STUD,,BUCKINGHAM ROAD,SINGLEBOROUGH,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-01
,,,,,,,,,,,,,"FERN LANE, nan, MARLOW, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.571878373,-0.776936322,{09266DDB-87A7-AF90-E063-4704A8C02087},442500.0,2023-08-21,SL7 3SE,T,N,F,FERN COTTAGES,7,FERN LANE,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-21
,,,,,,,,,,,,,"LINGFIELD CLOSE, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.623799433962,-0.714860293484,{09266DDB-87A9-AF90-E063-4704A8C02087},175000.0,2023-07-14,HP13 7ER,F,N,L,36,,LINGFIELD CLOSE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-07-14
,,,,,,,,,,,,,"CHERRY CORNER, FLACKWELL HEATH, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.600680826501,-0.708387937118,{09266DDB-87AB-AF90-E063-4704A8C02087},192500.0,2023-07-19,HP10 9PA,T,N,L,11,,CHERRY CORNER,FLACKWELL HEATH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-07-19
,,,,,,,,,,,,,"PARADISE, NEWTON LONGVILLE, MILTON KEYNES, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.976027920373,-0.767775145909,{09266DDB-87AC-AF90-E063-4704A8C02087},530000.0,2023-09-01,MK17 0AQ,D,N,F,10,,PARADISE,NEWTON LONGVILLE,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-01
,,,,,,,,,,,,,"CHENIES AVENUE, nan, AMERSHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.671246016492,-0.561955689747,{09266DDB-87AD-AF90-E063-4704A8C02087},1155500.0,2023-09-18,HP6 6PP,D,N,F,19A,,CHENIES AVENUE,,AMERSHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-18
,,,,,,,,,,,,,"SPRINGHILL ROAD, GRENDON UNDERWOOD, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.889224868532,-1.013899063962,{09266DDB-87AF-AF90-E063-4704A8C02087},265000.0,2023-08-31,HP18 0TE,S,N,F,24,,SPRINGHILL ROAD,GRENDON UNDERWOOD,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-31
,,,,,,,,,,,,,"ALLEN DRIVE, WALTERS ASH, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.67307561307,-0.785789525625,{09266DDB-87B0-AF90-E063-4704A8C02087},522000.0,2023-09-01,HP14 4SS,D,N,F,14,,ALLEN DRIVE,WALTERS ASH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-01
,,,,,,,,,,,,,"BETTYS CLOSE, NEWTON LONGVILLE, MILTON KEYNES, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.974805511765,-0.771104330788,{09266DDB-87B1-AF90-E063-4704A8C02087},400000.0,2023-09-28,MK17 0AN,S,N,F,29,,BETTYS CLOSE,NEWTON LONGVILLE,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-28
,,,,,,,,,,,,,"LEA CLOSE, nan, MARLOW, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.571878373,-0.776936322,{09266DDB-87B2-AF90-E063-4704A8C02087},470000.0,2023-08-23,SL7 3PD,T,N,F,5,,LEA CLOSE,,MARLOW,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-23
,,,,,,,,,,,,,"CHAPEL LANE, SANDS, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.6398722,-0.7828985,{09266DDB-87B4-AF90-E063-4704A8C02087},540000.0,2023-09-05,HP12 4BS,S,N,F,88,,CHAPEL LANE,SANDS,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-05
,,,,,,,,,,,,,"GAVIOTS WAY, nan, GERRARDS CROSS, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.587356666,-0.554240132,{09266DDB-87B6-AF90-E063-4704A8C02087},1160000.0,2023-07-12,SL9 7DU,D,N,F,29,,GAVIOTS WAY,,GERRARDS CROSS,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-07-12
,,,,,,,,,,,,,"SOUTH STREET, WENDOVER, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.759551497292,-0.743056293396,{09266DDB-87B7-AF90-E063-4704A8C02087},290000.0,2023-08-25,HP22 6EF,T,N,F,50,,SOUTH STREET,WENDOVER,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-25
,,,,,,,,,,,,,"THE GREEN, CUDDINGTON, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.793181066494,-0.932400138087,{09266DDB-87B8-AF90-E063-4704A8C02087},815000.0,2023-09-01,HP18 0AN,D,N,F,THE SPINNEY,,THE GREEN,CUDDINGTON,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-01
,,,,,,,,,,,,,"RUSHMERE LANE, ORCHARD LEIGH, CHESHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.7199637,-0.5723633,{09266DDB-87B9-AF90-E063-4704A8C02087},668000.0,2023-05-31,HP5 3QY,S,N,F,LONGLANDS,,RUSHMERE LANE,ORCHARD LEIGH,CHESHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-05-31
,,,,,,,,,,,,,"BARTHOLOMEW TIPPING WAY, STOKENCHURCH, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.658911646278,-0.894827749864,{09266DDB-87BA-AF90-E063-4704A8C02087},210000.0,2023-09-07,HP14 3RX,F,N,L,4,,BARTHOLOMEW TIPPING WAY,STOKENCHURCH,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-07
,,,,,,,,,,,,,"WELLAND ROAD, nan, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.817115068,-0.810636186,{09266DDB-87BB-AF90-E063-4704A8C02087},310000.0,2023-08-18,HP21 9NW,T,N,F,29,,WELLAND ROAD,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-18
,,,,,,,,,,,,,"MAIN STREET, CHACKMORE, BUCKINGHAM, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,52.0158099,-1.0049641,{09266DDB-87BD-AF90-E063-4704A8C02087},1200000.0,2023-08-15,MK18 5JE,D,N,F,WHITE HOUSE,,MAIN STREET,CHACKMORE,BUCKINGHAM,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-15
,,,,,,,,,,,,,"WESTBROOK END, NEWTON LONGVILLE, MILTON KEYNES, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.972367935879,-0.773351518425,{09266DDB-87BF-AF90-E063-4704A8C02087},355000.0,2023-09-27,MK17 0DF,S,N,F,20,,WESTBROOK END,NEWTON LONGVILLE,MILTON KEYNES,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-27
,,,,,,,,,,,,,"BROUGHTON AVENUE, nan, AYLESBURY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.814454262181,-0.783075159446,{09266DDB-87C0-AF90-E063-4704A8C02087},400000.0,2023-05-25,HP20 1PX,S,N,F,192,,BROUGHTON AVENUE,,AYLESBURY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-05-25
,,,,,,,,,,,,,"PLUMER TERRACE, nan, HIGH WYCOMBE, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,51.628799344474,-0.764066089592,{09266DDB-87C1-AF90-E063-4704A8C02087},390000.0,2023-08-01,HP11 2TB,S,N,F,3,,PLUMER TERRACE,,HIGH WYCOMBE,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-08-01
,,,,,,,,,,,,,"MAIN STREET, WESTBURY, BRACKLEY, BUCKINGHAMSHIRE, BUCKINGHAMSHIRE",registry,52.025348292562,-1.065273073555,{09266DDB-87C2-AF90-E063-4704A8C02087},537500.0,2023-09-29,NN13 5JR,S,N,F,5,,MAIN STREET,WESTBURY,BRACKLEY,BUCKINGHAMSHIRE,BUCKINGHAMSHIRE,A,A,2023-09-29
